id,date,domain,srrank,traffic,unique_year_month
3200,2023-07-15,glasgowarchitecture.co.uk,167033,1622,2023-07
3201,2023-08-15,glasgowarchitecture.co.uk,156393,1790,2023-08
3202,2023-09-15,glasgowarchitecture.co.uk,166992,1617,2023-09
3203,2023-10-15,glasgowarchitecture.co.uk,193311,1351,2023-10
3204,2023-11-15,glasgowarchitecture.co.uk,254931,930,2023-11
3205,2023-12-15,glasgowarchitecture.co.uk,208103,1219,2023-12
3206,2023-01-15,powderrooms.co.uk,649673,238,2023-01
3207,2023-02-15,powderrooms.co.uk,641574,245,2023-02
3208,2023-03-15,powderrooms.co.uk,622302,252,2023-03
3209,2023-04-15,powderrooms.co.uk,460609,374,2023-04
3210,2023-05-15,powderrooms.co.uk,609727,231,2023-05
3211,2023-06-15,powderrooms.co.uk,507401,315,2023-06
3212,2023-07-15,powderrooms.co.uk,392056,475,2023-07
3213,2023-08-15,powderrooms.co.uk,467889,361,2023-08
3214,2023-09-15,powderrooms.co.uk,718256,168,2023-09
3215,2023-10-15,powderrooms.co.uk,855456,124,2023-10
3216,2023-11-15,powderrooms.co.uk,545636,284,2023-11
3217,2023-12-15,powderrooms.co.uk,636018,210,2023-12
2045,2023-10-15,wannabeprincess.co.uk,1055754,81,2023-10
2052,2023-11-15,wannabeprincess.co.uk,1180964,63,2023-11
2061,2023-12-15,wannabeprincess.co.uk,914344,105,2023-12
2102,2023-01-15,bouquetandbells.com,977108,110,2023-01
2103,2023-01-15,realgirlswobble.com,93547,4033,2023-01
2104,2023-02-15,bouquetandbells.com,747768,184,2023-02
2105,2023-02-15,realgirlswobble.com,92766,4100,2023-02
2106,2023-03-15,bouquetandbells.com,1050874,90,2023-03
2107,2023-03-15,realgirlswobble.com,83857,4619,2023-03
2108,2023-04-15,bouquetandbells.com,780069,148,2023-04
2109,2023-04-15,realgirlswobble.com,102558,3143,2023-04
2110,2023-05-15,bouquetandbells.com,805445,139,2023-05
2111,2023-05-15,realgirlswobble.com,121754,2481,2023-05
2112,2023-06-15,bouquetandbells.com,1170640,63,2023-06
2113,2023-06-15,realgirlswobble.com,106034,2946,2023-06
2114,2023-07-15,bouquetandbells.com,1000917,90,2023-07
2115,2023-07-15,realgirlswobble.com,122515,2442,2023-07
2116,2023-08-15,bouquetandbells.com,949340,100,2023-08
2117,2023-08-15,realgirlswobble.com,73252,4739,2023-08
2118,2023-09-15,bouquetandbells.com,832355,127,2023-09
2119,2023-09-15,realgirlswobble.com,93240,3445,2023-09
2120,2023-10-15,bouquetandbells.com,1055203,81,2023-10
2121,2023-10-15,realgirlswobble.com,72458,4762,2023-10
2122,2023-11-15,bouquetandbells.com,983514,94,2023-11
2123,2023-11-15,realgirlswobble.com,51236,7425,2023-11
2124,2023-12-15,bouquetandbells.com,1084221,74,2023-12
2125,2023-12-15,realgirlswobble.com,72235,4845,2023-12
2152,2023-03-15,conversanttraveller.com,676344,217,2023-03
2153,2023-04-15,conversanttraveller.com,513938,313,2023-04
2154,2023-05-15,conversanttraveller.com,389342,483,2023-05
2155,2023-06-15,conversanttraveller.com,390193,481,2023-06
2156,2023-07-15,conversanttraveller.com,542318,280,2023-07
2157,2023-08-15,conversanttraveller.com,629222,219,2023-08
2158,2023-09-15,conversanttraveller.com,545583,272,2023-09
2159,2023-10-15,conversanttraveller.com,694875,183,2023-10
2160,2023-11-15,conversanttraveller.com,558182,273,2023-11
2161,2023-12-15,conversanttraveller.com,495074,324,2023-12
2162,2023-01-15,missmanypennies.com,1654866,29,2023-01
2163,2023-02-15,missmanypennies.com,1617865,32,2023-02
2164,2023-03-15,missmanypennies.com,1569260,33,2023-03
2165,2023-04-15,missmanypennies.com,1779584,18,2023-04
2166,2023-05-15,missmanypennies.com,1710528,20,2023-05
2167,2023-06-15,missmanypennies.com,2439305,6,2023-06
2168,2023-07-15,missmanypennies.com,1607380,26,2023-07
2169,2023-08-15,missmanypennies.com,2138495,10,2023-08
2170,2023-09-15,missmanypennies.com,2527084,5,2023-09
2171,2023-10-15,missmanypennies.com,2908058,3,2023-10
2172,2023-11-15,missmanypennies.com,2792532,4,2023-11
2173,2023-12-15,missmanypennies.com,2707370,4,2023-12
2174,2023-01-15,mammaprada.com,938320,118,2023-01
2175,2023-02-15,mammaprada.com,794659,166,2023-02
2176,2023-03-15,mammaprada.com,1024099,96,2023-03
2177,2023-04-15,mammaprada.com,1311387,47,2023-04
2178,2023-05-15,mammaprada.com,1254091,53,2023-05
2179,2023-06-15,mammaprada.com,993025,91,2023-06
2180,2023-07-15,mammaprada.com,1195507,59,2023-07
2181,2023-08-15,mammaprada.com,1059459,79,2023-08
2182,2023-09-15,mammaprada.com,767553,147,2023-09
2183,2023-10-15,mammaprada.com,1001772,91,2023-10
2184,2023-11-15,mammaprada.com,782418,148,2023-11
2185,2023-12-15,mammaprada.com,935152,100,2023-12
2186,2023-01-15,prettybigbutterflies.com,907065,127,2023-01
2187,2023-02-15,prettybigbutterflies.com,958642,114,2023-02
2188,2023-03-15,prettybigbutterflies.com,1012464,98,2023-03
2189,2023-04-15,prettybigbutterflies.com,971390,95,2023-04
2190,2023-05-15,prettybigbutterflies.com,568244,261,2023-05
2191,2023-06-15,prettybigbutterflies.com,1129335,69,2023-06
2192,2023-07-15,prettybigbutterflies.com,908371,110,2023-07
2193,2023-08-15,prettybigbutterflies.com,1149274,66,2023-08
2194,2023-09-15,prettybigbutterflies.com,1025759,83,2023-09
2195,2023-10-15,prettybigbutterflies.com,808938,139,2023-10
2196,2023-11-15,prettybigbutterflies.com,524608,304,2023-11
2197,2023-12-15,prettybigbutterflies.com,549871,270,2023-12
2198,2023-01-15,laurakatelucas.com,494040,382,2023-01
2199,2023-02-15,laurakatelucas.com,498025,379,2023-02
2200,2023-03-15,laurakatelucas.com,609387,261,2023-03
2201,2023-04-15,laurakatelucas.com,664325,200,2023-04
2202,2023-05-15,laurakatelucas.com,847961,125,2023-05
2203,2023-06-15,laurakatelucas.com,578277,253,2023-06
2204,2023-07-15,laurakatelucas.com,675153,191,2023-07
2205,2023-08-15,laurakatelucas.com,266820,854,2023-08
2206,2023-09-15,laurakatelucas.com,759060,151,2023-09
2207,2023-10-15,laurakatelucas.com,676793,193,2023-10
2208,2023-11-15,laurakatelucas.com,425436,428,2023-11
2209,2023-12-15,laurakatelucas.com,330478,618,2023-12
2210,2023-01-15,joannavictoria.co.uk,2067055,15,2023-01
2211,2023-02-15,joannavictoria.co.uk,2527150,8,2023-02
2212,2023-03-15,joannavictoria.co.uk,1861523,19,2023-03
2213,2023-04-15,joannavictoria.co.uk,2244532,9,2023-04
2214,2023-05-15,joannavictoria.co.uk,2177355,9,2023-05
2215,2023-06-15,joannavictoria.co.uk,2604256,5,2023-06
2216,2023-07-15,joannavictoria.co.uk,1982875,13,2023-07
2217,2023-08-15,joannavictoria.co.uk,2387419,7,2023-08
2218,2023-09-15,joannavictoria.co.uk,2608424,5,2023-09
2219,2023-10-15,joannavictoria.co.uk,1448465,36,2023-10
2220,2023-11-15,joannavictoria.co.uk,1193754,61,2023-11
2221,2023-12-15,joannavictoria.co.uk,841612,124,2023-12
2222,2023-01-15,aaublog.com,1011084,101,2023-01
3218,2023-01-15,edinburgharchitecture.co.uk,199153,1493,2023-01
3219,2023-02-15,edinburgharchitecture.co.uk,198713,1506,2023-02
3220,2023-03-15,edinburgharchitecture.co.uk,141481,2340,2023-03
3221,2023-04-15,edinburgharchitecture.co.uk,168543,1638,2023-04
3222,2023-05-15,edinburgharchitecture.co.uk,209957,1197,2023-05
3223,2023-06-15,edinburgharchitecture.co.uk,227672,1066,2023-06
3224,2023-07-15,edinburgharchitecture.co.uk,188398,1377,2023-07
3225,2023-08-15,edinburgharchitecture.co.uk,223820,1097,2023-08
3226,2023-09-15,edinburgharchitecture.co.uk,258991,877,2023-09
3227,2023-10-15,edinburgharchitecture.co.uk,227879,1075,2023-10
3228,2023-11-15,edinburgharchitecture.co.uk,186223,1446,2023-11
3229,2023-12-15,edinburgharchitecture.co.uk,155108,1818,2023-12
3230,2023-01-15,thefoodaholic.co.uk,462063,424,2023-01
3231,2023-02-15,thefoodaholic.co.uk,500874,375,2023-02
3232,2023-03-15,thefoodaholic.co.uk,291056,856,2023-03
3233,2023-04-15,thefoodaholic.co.uk,460248,375,2023-04
3234,2023-05-15,thefoodaholic.co.uk,505354,318,2023-05
3235,2023-06-15,thefoodaholic.co.uk,540600,282,2023-06
3236,2023-07-15,thefoodaholic.co.uk,385232,488,2023-07
3237,2023-08-15,thefoodaholic.co.uk,377419,507,2023-08
3238,2023-09-15,thefoodaholic.co.uk,377566,498,2023-09
3239,2023-10-15,thefoodaholic.co.uk,243289,978,2023-10
3240,2023-11-15,thefoodaholic.co.uk,151082,1909,2023-11
3241,2023-12-15,thefoodaholic.co.uk,134816,2192,2023-12
3242,2023-01-15,tobecomemum.co.uk,2944305,4,2023-01
3243,2023-02-15,tobecomemum.co.uk,3110522,4,2023-02
3244,2023-03-15,tobecomemum.co.uk,2559893,6,2023-03
3245,2023-04-15,tobecomemum.co.uk,2990377,3,2023-04
3246,2023-05-15,tobecomemum.co.uk,2749390,4,2023-05
3247,2023-06-15,tobecomemum.co.uk,2815857,4,2023-06
3248,2023-07-15,tobecomemum.co.uk,2295748,8,2023-07
3249,2023-08-15,tobecomemum.co.uk,2221260,9,2023-08
3250,2023-09-15,tobecomemum.co.uk,3298218,2,2023-09
3251,2023-10-15,tobecomemum.co.uk,2497384,6,2023-10
3252,2023-11-15,tobecomemum.co.uk,1742813,20,2023-11
3253,2023-12-15,tobecomemum.co.uk,1693743,21,2023-12
3254,2023-01-15,travel-bugs.co.uk,325523,736,2023-01
3255,2023-02-15,travel-bugs.co.uk,649371,240,2023-02
3256,2023-03-15,travel-bugs.co.uk,492655,376,2023-03
3257,2023-04-15,travel-bugs.co.uk,692850,185,2023-04
3258,2023-05-15,travel-bugs.co.uk,2202981,9,2023-05
3259,2023-06-15,travel-bugs.co.uk,17489299,0,2023-06
3260,2023-07-15,travel-bugs.co.uk,3366169,2,2023-07
3261,2023-08-15,travel-bugs.co.uk,17579579,0,2023-08
3262,2023-09-15,travel-bugs.co.uk,13258361,0,2023-09
3263,2023-10-15,travel-bugs.co.uk,11120409,0,2023-10
3264,2023-11-15,travel-bugs.co.uk,5413269,0,2023-11
3265,2023-12-15,travel-bugs.co.uk,7142327,0,2023-12
3266,2023-01-15,thegardeningwebsite.co.uk,42742,10670,2023-01
3267,2023-02-15,thegardeningwebsite.co.uk,42725,10724,2023-02
3268,2023-03-15,thegardeningwebsite.co.uk,32706,14856,2023-03
3269,2023-04-15,thegardeningwebsite.co.uk,39674,10188,2023-04
3270,2023-05-15,thegardeningwebsite.co.uk,43822,8892,2023-05
3271,2023-06-15,thegardeningwebsite.co.uk,44381,8679,2023-06
3272,2023-07-15,thegardeningwebsite.co.uk,43960,8788,2023-07
3273,2023-08-15,thegardeningwebsite.co.uk,47879,8008,2023-08
3274,2023-09-15,thegardeningwebsite.co.uk,76880,4393,2023-09
3275,2023-10-15,thegardeningwebsite.co.uk,132688,2222,2023-10
3276,2023-11-15,thegardeningwebsite.co.uk,104102,3085,2023-11
3277,2023-12-15,thegardeningwebsite.co.uk,100063,3209,2023-12
3278,2023-01-15,interestingfacts.org.uk,504150,369,2023-01
3279,2023-02-15,interestingfacts.org.uk,505146,370,2023-02
3280,2023-03-15,interestingfacts.org.uk,69219,5870,2023-03
3281,2023-04-15,interestingfacts.org.uk,132646,2255,2023-04
3282,2023-05-15,interestingfacts.org.uk,98691,3248,2023-05
3283,2023-06-15,interestingfacts.org.uk,114999,2656,2023-06
3284,2023-07-15,interestingfacts.org.uk,107250,2893,2023-07
3441,2023-08-15,businessmanchester.co.uk,99492,3218,2023-08
3442,2023-09-15,businessmanchester.co.uk,112151,2725,2023-09
3443,2023-10-15,businessmanchester.co.uk,106901,2933,2023-10
3444,2023-11-15,businessmanchester.co.uk,127145,2391,2023-11
3445,2023-12-15,businessmanchester.co.uk,128084,2344,2023-12
3446,2023-01-15,varsity.co.uk,19158,28243,2023-01
3447,2023-02-15,varsity.co.uk,18883,28876,2023-02
3448,2023-03-15,varsity.co.uk,19836,27108,2023-03
3449,2023-04-15,varsity.co.uk,21008,22108,2023-04
3450,2023-05-15,varsity.co.uk,21162,21532,2023-05
3451,2023-06-15,varsity.co.uk,21395,21168,2023-06
3452,2023-07-15,varsity.co.uk,20426,22303,2023-07
3453,2023-08-15,varsity.co.uk,18637,25191,2023-08
3454,2023-09-15,varsity.co.uk,19014,24267,2023-09
3455,2023-10-15,varsity.co.uk,20513,22019,2023-10
3456,2023-11-15,varsity.co.uk,21596,20982,2023-11
3457,2023-12-15,varsity.co.uk,19364,23810,2023-12
3458,2023-01-15,saddind.co.uk,53223,8143,2023-01
3459,2023-02-15,saddind.co.uk,52642,8314,2023-02
3460,2023-03-15,saddind.co.uk,63251,6553,2023-03
3461,2023-04-15,saddind.co.uk,51192,7472,2023-04
3462,2023-05-15,saddind.co.uk,65795,5407,2023-05
3463,2023-06-15,saddind.co.uk,69215,5026,2023-06
3464,2023-07-15,saddind.co.uk,79986,4197,2023-07
3465,2023-08-15,saddind.co.uk,67691,5229,2023-08
3466,2023-09-15,saddind.co.uk,80609,4138,2023-09
3467,2023-10-15,saddind.co.uk,73237,4700,2023-10
3468,2023-11-15,saddind.co.uk,33224,12524,2023-11
3469,2023-12-15,saddind.co.uk,88866,3730,2023-12
3470,2023-01-15,ukbusinessforums.co.uk,52427,8285,2023-01
3471,2023-02-15,ukbusinessforums.co.uk,54095,8024,2023-02
3472,2023-03-15,ukbusinessforums.co.uk,42203,10812,2023-03
3473,2023-04-15,ukbusinessforums.co.uk,74662,4692,2023-04
3474,2023-05-15,ukbusinessforums.co.uk,82246,4092,2023-05
3475,2023-06-15,ukbusinessforums.co.uk,79208,4259,2023-06
3476,2023-07-15,ukbusinessforums.co.uk,66926,5238,2023-07
3477,2023-08-15,ukbusinessforums.co.uk,70304,4982,2023-08
3478,2023-09-15,ukbusinessforums.co.uk,64446,5489,2023-09
3479,2023-10-15,ukbusinessforums.co.uk,58253,6241,2023-10
3480,2023-11-15,ukbusinessforums.co.uk,36901,11062,2023-11
3481,2023-12-15,ukbusinessforums.co.uk,26163,16825,2023-12
3482,2023-01-15,hildenbrewing.com,18734795,0,2023-01
3483,2023-02-15,hildenbrewing.com,0,0,2023-02
3484,2023-03-15,hildenbrewing.com,0,0,2023-03
3485,2023-04-15,hildenbrewing.com,0,0,2023-04
3486,2023-05-15,hildenbrewing.com,7030982,0,2023-05
3487,2023-06-15,hildenbrewing.com,0,0,2023-06
3488,2023-07-15,hildenbrewing.com,0,0,2023-07
3489,2023-08-15,hildenbrewing.com,0,0,2023-08
3490,2023-09-15,hildenbrewing.com,0,0,2023-09
3491,2023-10-15,hildenbrewing.com,0,0,2023-10
3492,2023-11-15,hildenbrewing.com,0,0,2023-11
3493,2023-12-15,hildenbrewing.com,0,0,2023-12
3494,2023-01-15,technoloss.com,0,0,2023-01
3495,2023-02-15,technoloss.com,0,0,2023-02
3496,2023-03-15,technoloss.com,0,0,2023-03
3497,2023-04-15,technoloss.com,0,0,2023-04
3498,2023-05-15,technoloss.com,0,0,2023-05
3499,2023-06-15,technoloss.com,0,0,2023-06
3500,2023-07-15,technoloss.com,0,0,2023-07
3501,2023-08-15,technoloss.com,0,0,2023-08
3502,2023-09-15,technoloss.com,0,0,2023-09
3503,2023-10-15,technoloss.com,0,0,2023-10
3504,2023-11-15,technoloss.com,0,0,2023-11
3505,2023-12-15,technoloss.com,0,0,2023-12
3506,2023-01-15,4howtodo.com,0,0,2023-01
3507,2023-02-15,4howtodo.com,0,0,2023-02
3508,2023-03-15,4howtodo.com,0,0,2023-03
3509,2023-04-15,4howtodo.com,0,0,2023-04
3510,2023-05-15,4howtodo.com,0,0,2023-05
3511,2023-06-15,4howtodo.com,0,0,2023-06
3512,2023-07-15,4howtodo.com,0,0,2023-07
3513,2023-08-15,4howtodo.com,0,0,2023-08
3514,2023-09-15,4howtodo.com,4827487,0,2023-09
3515,2023-10-15,4howtodo.com,3780749,1,2023-10
3516,2023-11-15,4howtodo.com,1761292,19,2023-11
3517,2023-12-15,4howtodo.com,1317022,45,2023-12
3518,2023-01-15,tamilworlds.com,8813915,0,2023-01
3519,2023-02-15,tamilworlds.com,4051068,1,2023-02
3520,2023-03-15,tamilworlds.com,7321629,0,2023-03
3521,2023-04-15,tamilworlds.com,9116367,0,2023-04
3522,2023-05-15,tamilworlds.com,10893174,0,2023-05
3523,2023-06-15,tamilworlds.com,11090853,0,2023-06
3524,2023-07-15,tamilworlds.com,11233248,0,2023-07
3525,2023-08-15,tamilworlds.com,472785,355,2023-08
3526,2023-09-15,tamilworlds.com,2156787,10,2023-09
3527,2023-10-15,tamilworlds.com,18291498,0,2023-10
3528,2023-11-15,tamilworlds.com,2710769,4,2023-11
3529,2023-12-15,tamilworlds.com,6688935,0,2023-12
3530,2023-01-15,otsnews.co.uk,16863,32840,2023-01
3531,2023-02-15,otsnews.co.uk,17986,30531,2023-02
3532,2023-03-15,otsnews.co.uk,18264,29933,2023-03
3533,2023-04-15,otsnews.co.uk,16246,29915,2023-04
3534,2023-05-15,otsnews.co.uk,17250,27529,2023-05
3535,2023-06-15,otsnews.co.uk,16517,29013,2023-06
3536,2023-07-15,otsnews.co.uk,16885,28199,2023-07
3537,2023-08-15,otsnews.co.uk,18082,26114,2023-08
3538,2023-09-15,otsnews.co.uk,17214,27229,2023-09
3539,2023-10-15,otsnews.co.uk,17900,25792,2023-10
3540,2023-11-15,otsnews.co.uk,14438,33501,2023-11
3541,2023-12-15,otsnews.co.uk,14832,32581,2023-12
3542,2023-01-15,poocrazy.com,832761,150,2023-01
3543,2023-02-15,poocrazy.com,870108,138,2023-02
3544,2023-03-15,poocrazy.com,817160,152,2023-03
3545,2023-04-15,poocrazy.com,845344,127,2023-04
3546,2023-05-15,poocrazy.com,744225,161,2023-05
3547,2023-06-15,poocrazy.com,721406,171,2023-06
3548,2023-07-15,poocrazy.com,600400,235,2023-07
3549,2023-08-15,poocrazy.com,601067,237,2023-08
3550,2023-09-15,poocrazy.com,1440899,36,2023-09
3551,2023-10-15,poocrazy.com,2205087,9,2023-10
3552,2023-11-15,poocrazy.com,2127078,10,2023-11
3553,2023-12-15,poocrazy.com,3219075,2,2023-12
3554,2023-01-15,moneytipsblog.co.uk,473255,408,2023-01
3555,2023-02-15,moneytipsblog.co.uk,562013,309,2023-02
3556,2023-03-15,moneytipsblog.co.uk,576504,287,2023-03
3557,2023-04-15,moneytipsblog.co.uk,536309,290,2023-04
3558,2023-05-15,moneytipsblog.co.uk,764054,153,2023-05
3559,2023-06-15,moneytipsblog.co.uk,828004,132,2023-06
3560,2023-07-15,moneytipsblog.co.uk,590575,242,2023-07
3561,2023-08-15,moneytipsblog.co.uk,642530,212,2023-08
3562,2023-09-15,moneytipsblog.co.uk,1309609,46,2023-09
3563,2023-10-15,moneytipsblog.co.uk,1618489,25,2023-10
3564,2023-11-15,moneytipsblog.co.uk,1740226,20,2023-11
3565,2023-12-15,moneytipsblog.co.uk,2356092,7,2023-12
3566,2023-01-15,luckyattitude.co.uk,639414,245,2023-01
3567,2023-02-15,luckyattitude.co.uk,583212,289,2023-02
3568,2023-03-15,luckyattitude.co.uk,328599,715,2023-03
3569,2023-04-15,luckyattitude.co.uk,365127,540,2023-04
3570,2023-05-15,luckyattitude.co.uk,339349,597,2023-05
3571,2023-06-15,luckyattitude.co.uk,316946,659,2023-06
3572,2023-07-15,luckyattitude.co.uk,355865,551,2023-07
3573,2023-08-15,luckyattitude.co.uk,400991,463,2023-08
3574,2023-09-15,luckyattitude.co.uk,423211,415,2023-09
3575,2023-10-15,luckyattitude.co.uk,536594,288,2023-10
3576,2023-11-15,luckyattitude.co.uk,335209,620,2023-11
3577,2023-12-15,luckyattitude.co.uk,637652,209,2023-12
3578,2023-01-15,autumnsmummyblog.com,603817,270,2023-01
3579,2023-02-15,autumnsmummyblog.com,588903,284,2023-02
3580,2023-03-15,autumnsmummyblog.com,742248,182,2023-03
3581,2023-04-15,autumnsmummyblog.com,797874,142,2023-04
3582,2023-05-15,autumnsmummyblog.com,924665,105,2023-05
3583,2023-06-15,autumnsmummyblog.com,901254,112,2023-06
3584,2023-07-15,autumnsmummyblog.com,613779,226,2023-07
3585,2023-08-15,autumnsmummyblog.com,666118,198,2023-08
3586,2023-09-15,autumnsmummyblog.com,1328418,44,2023-09
3587,2023-10-15,autumnsmummyblog.com,1308027,48,2023-10
3588,2023-11-15,autumnsmummyblog.com,827986,134,2023-11
3589,2023-12-15,autumnsmummyblog.com,667519,192,2023-12
3590,2023-01-15,tacklingourdebt.com,17625694,0,2023-01
3591,2023-02-15,tacklingourdebt.com,14896068,0,2023-02
3592,2023-03-15,tacklingourdebt.com,0,0,2023-03
3593,2023-04-15,tacklingourdebt.com,16946305,0,2023-04
3594,2023-05-15,tacklingourdebt.com,12763579,0,2023-05
3595,2023-06-15,tacklingourdebt.com,17034306,0,2023-06
3596,2023-07-15,tacklingourdebt.com,5051660,0,2023-07
3597,2023-08-15,tacklingourdebt.com,7020944,0,2023-08
3598,2023-09-15,tacklingourdebt.com,8911370,0,2023-09
3599,2023-10-15,tacklingourdebt.com,4888839,0,2023-10
3600,2023-11-15,tacklingourdebt.com,12549457,0,2023-11
3601,2023-12-15,tacklingourdebt.com,15934159,0,2023-12
3602,2023-01-15,ialwaysbelievedinfutures.com,620261,258,2023-01
3603,2023-02-15,ialwaysbelievedinfutures.com,667944,227,2023-02
3604,2023-03-15,ialwaysbelievedinfutures.com,565743,297,2023-03
3605,2023-04-15,ialwaysbelievedinfutures.com,228718,1076,2023-04
3606,2023-05-15,ialwaysbelievedinfutures.com,725233,170,2023-05
3607,2023-06-15,ialwaysbelievedinfutures.com,451812,382,2023-06
3608,2023-07-15,ialwaysbelievedinfutures.com,481653,341,2023-07
3609,2023-08-15,ialwaysbelievedinfutures.com,458534,374,2023-08
3610,2023-09-15,ialwaysbelievedinfutures.com,670923,189,2023-09
3611,2023-10-15,ialwaysbelievedinfutures.com,578005,255,2023-10
3612,2023-11-15,ialwaysbelievedinfutures.com,331258,631,2023-11
3613,2023-12-15,ialwaysbelievedinfutures.com,224407,1096,2023-12
3614,2023-01-15,thisbrilliantday.com,1007281,102,2023-01
3615,2023-02-15,thisbrilliantday.com,1110712,84,2023-02
3616,2023-03-15,thisbrilliantday.com,1095762,83,2023-03
3617,2023-04-15,thisbrilliantday.com,1277751,51,2023-04
3618,2023-05-15,thisbrilliantday.com,1524093,30,2023-05
3619,2023-06-15,thisbrilliantday.com,1372531,41,2023-06
3620,2023-07-15,thisbrilliantday.com,1260578,52,2023-07
3621,2023-08-15,thisbrilliantday.com,1266641,52,2023-08
3622,2023-09-15,thisbrilliantday.com,1615883,25,2023-09
3623,2023-10-15,thisbrilliantday.com,1768371,19,2023-10
3624,2023-11-15,thisbrilliantday.com,1761461,19,2023-11
3625,2023-12-15,thisbrilliantday.com,2105523,10,2023-12
3626,2023-01-15,thediaryofajewellerylover.co.uk,813499,157,2023-01
3627,2023-02-15,thediaryofajewellerylover.co.uk,572456,299,2023-02
3628,2023-03-15,thediaryofajewellerylover.co.uk,521228,341,2023-03
3629,2023-04-15,thediaryofajewellerylover.co.uk,225971,1094,2023-04
3630,2023-05-15,thediaryofajewellerylover.co.uk,285779,770,2023-05
3631,2023-06-15,thediaryofajewellerylover.co.uk,273417,820,2023-06
3632,2023-07-15,thediaryofajewellerylover.co.uk,375518,507,2023-07
3633,2023-08-15,thediaryofajewellerylover.co.uk,457334,375,2023-08
3634,2023-09-15,thediaryofajewellerylover.co.uk,441315,389,2023-09
3635,2023-10-15,thediaryofajewellerylover.co.uk,563706,266,2023-10
3636,2023-11-15,thediaryofajewellerylover.co.uk,525757,303,2023-11
3637,2023-12-15,thediaryofajewellerylover.co.uk,477553,343,2023-12
3638,2023-01-15,chillingwithlucas.com,894584,131,2023-01
3639,2023-02-15,chillingwithlucas.com,954628,115,2023-02
3640,2023-03-15,chillingwithlucas.com,623133,252,2023-03
3641,2023-04-15,chillingwithlucas.com,819825,136,2023-04
